measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Romania,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.004740577705591142,0.0054164687340372735,0.004288691962102129
Deaths,Romania,Both,All ages,Substance use disorders,Percent,2005,0.004229241027559385,0.004411136879192332,0.004055338267646229
Deaths,Romania,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.015676349327160926,0.01620764868987734,0.015115250737797419
Deaths,Armenia,Both,All ages,Substance use disorders,Percent,2000,0.004320231040523452,0.004598144462200442,0.004044877245708206
Deaths,Armenia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.058669956443903014,0.060923490081078,0.0564136255312927
Deaths,Liberia,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.009835816603630108,0.011641746670119508,0.008286123830158693
Deaths,Botswana,Both,All ages,Cardiovascular diseases,Percent,2000,0.0926989695802932,0.11758667765484772,0.06994401637849634
Deaths,Gambia,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.1513741655239545,0.16982062594893405,0.13429315735367184
Deaths,Gambia,Both,All ages,Substance use disorders,Percent,2000,0.0007411228429530651,0.0009475008218240015,0.0005681240754173536
Deaths,Gambia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.025340911854533976,0.0295001698121292,0.021221028151680536
Deaths,Bhutan,Both,All ages,Cardiovascular diseases,Percent,2000,0.1668315663462403,0.1859910727693896,0.1472377132928437
Deaths,Cook Islands,Both,All ages,Chronic respiratory diseases,Percent,2000,0.05590820914498753,0.06121751902832717,0.048250498520449325
Deaths,Ecuador,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.08505330582022985,0.09854294103715891,0.07294070844039886
Deaths,Sweden,Both,All ages,Cardiovascular diseases,Percent,2000,0.46336666006249916,0.4864342934042451,0.41685371217749806
Deaths,Monaco,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.011217105297421232,0.013006013252290949,0.009700277391914924
Deaths,Kuwait,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.02195061800447414,0.02302773698577567,0.020890849844673466
Deaths,Namibia,Both,All ages,Chronic respiratory diseases,Percent,2000,0.03730197784816119,0.048395429764025985,0.02878023866649451
Deaths,Ecuador,Both,All ages,Substance use disorders,Percent,2000,0.007868777083144231,0.008528813023258223,0.005833335764044196
Deaths,Ecuador,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.08727355293021238,0.0916629893312268,0.08173877002228432
Deaths,Bhutan,Both,All ages,Chronic respiratory diseases,Percent,2000,0.08377758659619534,0.11196073695456679,0.06768640883976536
Deaths,Saint Kitts and Nevis,Both,All ages,Cardiovascular diseases,Percent,2000,0.3824983419402597,0.3954647704410134,0.36385986214873167
Deaths,Poland,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.024528638289205304,0.024818053973471255,0.024238857052837917
Deaths,Eritrea,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.05806356106936541,0.06658291267144859,0.05024062930632603
Deaths,Antigua and Barbuda,Both,All ages,Cardiovascular diseases,Percent,2000,0.3518401867596108,0.3672235360530929,0.32707557587810443
Deaths,Sri Lanka,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.02566492637743892,0.02821084439773949,0.023045268015092324
Deaths,Fiji,Both,All ages,Cardiovascular diseases,Percent,2000,0.35129763876620596,0.36438452580348024,0.3354613313191597
Deaths,Sweden,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.0014669827256398402,0.001586851576517708,0.0012551783746173049
Deaths,Cyprus,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.0066288220029063994,0.007479690158561454,0.005794359507369591
Deaths,Cyprus,Both,All ages,Substance use disorders,Percent,2000,0.002622554828238836,0.0030969749454097494,0.002279593675909921
Deaths,Cyprus,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.11296933901516162,0.12206448233759368,0.0980646913221346
Deaths,Lebanon,Both,All ages,Cardiovascular diseases,Percent,2000,0.45878718044725564,0.48893993476386205,0.39372945443056023
Deaths,Saint Kitts and Nevis,Both,All ages,Chronic respiratory diseases,Percent,2000,0.021060340490186832,0.02350603290325883,0.01859135050134435
Deaths,Eswatini,Both,All ages,Chronic respiratory diseases,Percent,2005,0.018226201653115566,0.023487067206440598,0.013837817264598054
Deaths,Fiji,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.039029923461814005,0.04742176527141482,0.03175727586400277
Deaths,Sweden,Both,All ages,Substance use disorders,Percent,2000,0.007857255179251857,0.008170961441156548,0.007558918323496677
Deaths,Sweden,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.029864169371800163,0.03172319558983777,0.02718488850201089
Deaths,Bhutan,Both,All ages,Substance use disorders,Percent,2000,0.0012996546249703254,0.0017384186987181574,0.0007861036269826094
Deaths,Bhutan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.031314983560666435,0.036358068323813435,0.02588388103204149
Deaths,Paraguay,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.04989206266006804,0.05300957724179702,0.046982177351997834
Deaths,Botswana,Both,All ages,Substance use disorders,Percent,2000,0.001007415076549452,0.0014081407843094618,0.0006328151969113953
Deaths,Botswana,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.031054266959577897,0.04080291241106111,0.022799793381765198
Deaths,Georgia,Both,All ages,Cardiovascular diseases,Percent,2000,0.68051553504208,0.6979833061012113,0.6463335646116284
Deaths,Ethiopia,Both,All ages,Cardiovascular diseases,Percent,2000,0.06761914114102935,0.07803505901579788,0.057301648040299455
Deaths,Sri Lanka,Both,All ages,Substance use disorders,Percent,2000,0.009013693783009613,0.009843929307849811,0.005398444755110019
Deaths,Sri Lanka,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.07576141053927933,0.07889715931173862,0.07179582813754651
Deaths,Cuba,Both,All ages,Cardiovascular diseases,Percent,2000,0.4101884233787483,0.4254065865818804,0.38189051344676317
Deaths,Antigua and Barbuda,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.02450519412255109,0.029169534646904364,0.02034684734469514
Deaths,Antigua and Barbuda,Both,All ages,Substance use disorders,Percent,2000,0.010069373670549287,0.011097262410950957,0.00916710156213736
Deaths,Antigua and Barbuda,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.12419342118070131,0.13077529564780832,0.11581791627195925
Deaths,Fiji,Both,All ages,Chronic respiratory diseases,Percent,2005,0.0658778033151973,0.06992188439820114,0.060268168047035796
Deaths,Fiji,Both,All ages,Substance use disorders,Percent,2000,0.0007451648340289493,0.000849980990683761,0.0006645059291362418
Deaths,Fiji,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.22172146657639033,0.23538280085013438,0.2104572144093032
Deaths,Mali,Both,All ages,Chronic respiratory diseases,Percent,2000,0.017822224320150758,0.020572144745494705,0.01386428141329543
Deaths,Ethiopia,Both,All ages,Chronic respiratory diseases,Percent,2000,0.014556030802935663,0.01756001276985512,0.011905071374729483
Deaths,Burundi,Both,All ages,Substance use disorders,Percent,2000,0.0005323913958969779,0.0006621682874724421,0.00040872333650279335
Deaths,Burundi,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.015999533296360453,0.01915322745738475,0.013632238987849137
Deaths,Iceland,Both,All ages,Chronic respiratory diseases,Percent,2005,0.048311008461014264,0.053606642539771925,0.042363151388059975
Deaths,Madagascar,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.1059377266672211,0.11931453359977698,0.09406978391135126
Deaths,Madagascar,Both,All ages,Substance use disorders,Percent,2005,0.0008723649693747561,0.0010252416063864893,0.0007298871727585976
Deaths,Madagascar,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.021481850957141356,0.024563663208677824,0.018643104933643177
Deaths,Ethiopia,Both,All ages,Substance use disorders,Percent,2000,0.0007460283571994759,0.0009131383963132481,0.000570732929542417
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.020128855643834362,0.022678271627066742,0.017509970016413568
Deaths,Japan,Both,All ages,Cardiovascular diseases,Percent,2000,0.29233833595502723,0.3111036849872126,0.2556518069711585
Deaths,Georgia,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.019527830067187637,0.022940461712795047,0.0164662487912209
Deaths,Georgia,Both,All ages,Substance use disorders,Percent,2000,0.0012406625402523145,0.0013354464946968405,0.0011441016442285434
Deaths,Georgia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.023589601458956277,0.024524719689151826,0.022530630742014994
Deaths,Grenada,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.019979920869972002,0.021239541608965865,0.01867148947295924
Deaths,San Marino,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.004357511871488467,0.005444368209191947,0.0034146585237085493
Deaths,Lebanon,Both,All ages,Substance use disorders,Percent,2000,0.0024679064543026855,0.0031196281690058663,0.002036650031300226
Deaths,Lebanon,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05735776774532141,0.0658464737257206,0.050804392563539615
Deaths,Japan,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.001388380580447315,0.001547368803307739,0.0012581722321623127
Deaths,Japan,Both,All ages,Substance use disorders,Percent,2000,0.0011577500834115087,0.0011851727893393011,0.001131109178117664
Deaths,Japan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03659281739121976,0.03884430112517232,0.03214668303480743
Deaths,Argentina,Both,All ages,Chronic respiratory diseases,Percent,2000,0.05279648788553533,0.05713032360634197,0.04750219248002177
Deaths,Kyrgyzstan,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.027966851070527397,0.028790897040715,0.02715998837409757
Deaths,Colombia,Both,All ages,Cardiovascular diseases,Percent,2000,0.24373387740078206,0.254880860808001,0.224773683718035
Deaths,China,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.025830235948249087,0.026888476696490516,0.022354482640251902
Deaths,South Sudan,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.011620464058825471,0.015511272913393433,0.008468000149665861
Deaths,United Kingdom,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.010506881481686235,0.010667199122521363,0.010319829507324678
Deaths,Mauritania,Both,All ages,Cardiovascular diseases,Percent,2000,0.1290406713779633,0.14706962984072688,0.11293739699877395
Deaths,Finland,Both,All ages,Chronic respiratory diseases,Percent,2000,0.030405828742022963,0.03274687991391737,0.02803390322108902
Deaths,Tokelau,Both,All ages,Chronic respiratory diseases,Percent,2000,0.09153296353728539,0.10770974702585706,0.07730682144746913
Deaths,Kyrgyzstan,Both,All ages,Chronic respiratory diseases,Percent,2000,0.07981643097135974,0.08543345055331687,0.06401191895320403
Deaths,Brunei Darussalam,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.023615071144582143,0.027076224052782826,0.020462615512263038
Deaths,Colombia,Both,All ages,Substance use disorders,Percent,2000,0.0007723568326715334,0.0008180967671901461,0.0007261012837827571
Deaths,Colombia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.051766015659849854,0.054049227529539015,0.04868743179567458
Deaths,Guyana,Both,All ages,Chronic respiratory diseases,Percent,2000,0.015032129780403533,0.016494615405878127,0.013739632611881247
Deaths,Nauru,Both,All ages,Chronic respiratory diseases,Percent,2005,0.049721833509977484,0.05726281071166776,0.038805847057852054
Deaths,Mongolia,Both,All ages,Chronic respiratory diseases,Percent,2005,0.020461177181166967,0.024057900446725462,0.018535086669520483
Deaths,Micronesia (Federated States of),Both,All ages,Cardiovascular diseases,Percent,2000,0.3103672624285595,0.34368631689637663,0.2772730978588171
Deaths,Australia,Both,All ages,Cardiovascular diseases,Percent,2005,0.34839359794552693,0.36879372464286314,0.3087753199803199
Deaths,Romania,Both,All ages,Chronic respiratory diseases,Percent,2000,0.03933746188803435,0.04204140925427664,0.03616301879520986
Deaths,Georgia,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.010741804091413636,0.011257557421858732,0.010249654077695316
Deaths,Niger,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.009658213031104727,0.012311644997427582,0.006828631532839771
Deaths,Micronesia (Federated States of),Both,All ages,Maternal and neonatal disorders,Percent,2000,0.04224171454514305,0.05110004123261206,0.03441834592489526
Deaths,Greece,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.002859851883852017,0.0032574419702576384,0.002608961822354415
Deaths,Democratic People's Republic of Korea,Both,All ages,Cardiovascular diseases,Percent,2000,0.2536939636863344,0.3183893977501824,0.15917294145359018
Deaths,Democratic People's Republic of Korea,Both,All ages,Chronic respiratory diseases,Percent,2000,0.09565818159134247,0.12825790055319072,0.058481756609608096
Deaths,Cambodia,Both,All ages,Cardiovascular diseases,Percent,2005,0.18529758161641677,0.19794928459008276,0.1726612972992763
Deaths,Zimbabwe,Both,All ages,Cardiovascular diseases,Percent,2005,0.07146811070773171,0.08744086921378467,0.05905032181298488
Deaths,Bahrain,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.029899755179179758,0.034839794806981704,0.026802420088399538
Deaths,Palestine,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.11618047834698292,0.13241804998365156,0.10005664481844706
Deaths,Palestine,Both,All ages,Substance use disorders,Percent,2005,0.0004593581359507638,0.0005258498497487335,0.00039154160878893763
Deaths,Palestine,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.07215301896998114,0.07723230128211729,0.06759654834583413
Deaths,Singapore,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.03726753780802439,0.03829606641730392,0.03624479703951262
Deaths,Micronesia (Federated States of),Both,All ages,Substance use disorders,Percent,2000,0.0025422835336829127,0.0032559213263919683,0.0018380457397776718
Deaths,Micronesia (Federated States of),Both,All ages,Diabetes and kidney diseases,Percent,2000,0.12298212702655888,0.14140269293525626,0.1071975888606762
Deaths,Mongolia,Both,All ages,Cardiovascular diseases,Percent,2000,0.3734280123430037,0.3985472071914102,0.35669362656220227
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Maternal and neonatal disorders,Percent,2005,0.04189786800738853,0.04468326275914342,0.03789892135053278
Deaths,Greece,Both,All ages,Substance use disorders,Percent,2000,0.003564112831709251,0.003809391157575783,0.0033577838681607525
Deaths,Greece,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.037564983833479934,0.03983926017632542,0.03471248890084668
Deaths,Egypt,Both,All ages,Cardiovascular diseases,Percent,2000,0.40435311247131045,0.42729234174713804,0.3817438633141341
Deaths,Japan,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.03380403772760599,0.034305748165772657,0.03286537696886618
Deaths,Mongolia,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.051896963408367046,0.060492333216081384,0.0441137614883816
Deaths,Mongolia,Both,All ages,Substance use disorders,Percent,2000,0.0048817877063167875,0.005941954075074512,0.004078070875411724
Deaths,Mongolia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02540053625747687,0.027166907907974755,0.02353045203048704
Deaths,France,Both,All ages,Cardiovascular diseases,Percent,2000,0.3096658175439652,0.32710229108041,0.2766254200608651
Deaths,Egypt,Both,All ages,Chronic respiratory diseases,Percent,2000,0.03779868272783779,0.0433940486328474,0.03335836913613577
Deaths,Democratic People's Republic of Korea,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.024209192158636983,0.03101247999221324,0.015096181263498161
Deaths,El Salvador,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.106117586505549,0.1105435698629184,0.10283195904890749
Deaths,Angola,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.025600701491047356,0.029417406493697555,0.022264736845714752
Deaths,Guinea,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.017246987994660845,0.01947451834349768,0.014897951804818179
Deaths,Namibia,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.03356505947214905,0.03970727649907869,0.027263514898706875
Deaths,American Samoa,Both,All ages,Cardiovascular diseases,Percent,2000,0.30466978511319287,0.31678496878015083,0.29037798083246313
Deaths,Greenland,Both,All ages,Cardiovascular diseases,Percent,2000,0.2562527467092156,0.266407252421133,0.24512173569533324
Deaths,Australia,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.005081362989885293,0.005398864712262397,0.004751691438380868
Deaths,Egypt,Both,All ages,Substance use disorders,Percent,2000,0.00031450925965403767,0.0003638348016745147,0.0002725186909360583
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05142298756281667,0.0597642693557383,0.04116411219359884
Deaths,Mauritania,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.1499712971101675,0.16428315164689722,0.13501112057121264
Deaths,Slovakia,Both,All ages,Chronic respiratory diseases,Percent,2005,0.020246206454116795,0.026775312280400528,0.01862987704993597
Deaths,Tokelau,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.018047366218834824,0.021849126622018267,0.014034135493854669
Deaths,American Samoa,Both,All ages,Chronic respiratory diseases,Percent,2000,0.06963482811381155,0.0753871888227779,0.0625747698788407
Deaths,France,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.0032713736706373067,0.003551759243297267,0.00295639949127536
Deaths,France,Both,All ages,Substance use disorders,Percent,2000,0.008277452313372222,0.008605039072178411,0.007940145693964382
Deaths,France,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0367911645131848,0.03916787511753195,0.03311194309964684
Deaths,Guatemala,Both,All ages,Cardiovascular diseases,Percent,2000,0.11584867619226374,0.12092195334619305,0.11037119083339193
Deaths,Guinea-Bissau,Both,All ages,Cardiovascular diseases,Percent,2000,0.09003391646715103,0.102680028749656,0.07902579219962592
Deaths,Timor-Leste,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.022706231609432245,0.026020528392851718,0.017064950581018565
Deaths,South Africa,Both,All ages,Cardiovascular diseases,Percent,2000,0.13775092572155886,0.1517358788483266,0.12265588763884573
Deaths,Mexico,Both,All ages,Cardiovascular diseases,Percent,2000,0.19179046620132661,0.19942695806610314,0.1785686927188894
Deaths,South Africa,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.04515186355200492,0.05332960841059822,0.03746003116873161
Deaths,South Africa,Both,All ages,Substance use disorders,Percent,2000,0.0018676333506642618,0.002130728537206895,0.0015428723181936813
Deaths,South Africa,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.047054217638806205,0.051493521612524636,0.04193491019722097
Deaths,Guatemala,Both,All ages,Chronic respiratory diseases,Percent,2000,0.018303189514037616,0.022200621459924855,0.01684152354545258
Deaths,Guinea-Bissau,Both,All ages,Chronic respiratory diseases,Percent,2000,0.017645654554054042,0.0208953152605979,0.01488697043498439
Deaths,Haiti,Both,All ages,Cardiovascular diseases,Percent,2000,0.19558139404404176,0.23469308686714002,0.16548466117203384
Deaths,Tajikistan,Both,All ages,Cardiovascular diseases,Percent,2005,0.42274348472462225,0.44245022167822046,0.39530529252641
Deaths,Central African Republic,Both,All ages,Chronic respiratory diseases,Percent,2000,0.017911739208649108,0.024161187715854498,0.012850424073649868
Deaths,South Africa,Both,All ages,Chronic respiratory diseases,Percent,2000,0.03733139088999121,0.041262775478344185,0.03178103720795682
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.009923714855567402,0.011488388904452517,0.00803350274646473
Deaths,Guinea-Bissau,Both,All ages,Substance use disorders,Percent,2000,0.0007006087233261236,0.0009229462314697661,0.0005335105447723833
Deaths,Guinea-Bissau,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.025502734978889992,0.02943143180093623,0.02196042207498182
Deaths,Suriname,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.05110760841506292,0.05673193287286506,0.04640508713237672
Deaths,United States of America,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.024080886462994174,0.02432220314531784,0.02378506567873204
Deaths,Greenland,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.020111673602967322,0.02352566434093786,0.017229966139716342
Deaths,Greenland,Both,All ages,Substance use disorders,Percent,2000,0.02847333539715684,0.032143712062013725,0.02530545383185382
Deaths,Greenland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02077869252470121,0.021997850468040828,0.019428026747553874
Deaths,Tuvalu,Both,All ages,Chronic respiratory diseases,Percent,2000,0.07421448826801826,0.08788757345129132,0.06334995298471316
Deaths,Chile,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.03395215005208221,0.034783918089632375,0.033143670338302185
Deaths,Nigeria,Both,All ages,Cardiovascular diseases,Percent,2005,0.07648984605702057,0.08977424872633247,0.06398623963489786
Deaths,Ireland,Both,All ages,Cardiovascular diseases,Percent,2005,0.35663848596981257,0.3717195114574461,0.3277439258918805
Deaths,Cambodia,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.07270576277390854,0.08387995578442166,0.06216373012366133
Deaths,Iran (Islamic Republic of),Both,All ages,Maternal and neonatal disorders,Percent,2000,0.09937595740500249,0.11481838086262833,0.08395716883106429
Deaths,Pakistan,Both,All ages,Cardiovascular diseases,Percent,2005,0.1755615305371856,0.19177077567430798,0.15942114786583236
Deaths,Australia,Both,All ages,Substance use disorders,Percent,2005,0.009616135781481199,0.010180962205684999,0.009070696205598713
Deaths,Australia,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.04903234163401385,0.0520764042574375,0.04360024299277725
Deaths,Mexico,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.06577417093463382,0.07756449007350198,0.05541356416829852
Deaths,Mexico,Both,All ages,Substance use disorders,Percent,2000,0.01148448963979869,0.011831441768372525,0.011145789085527796
Deaths,Mexico,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.13797905413637734,0.14216460490248792,0.13200115212573
Deaths,Malawi,Both,All ages,Chronic respiratory diseases,Percent,2000,0.010483728720790892,0.012302266714118376,0.008620962645868773
Deaths,Tunisia,Both,All ages,Cardiovascular diseases,Percent,2000,0.4672902123191925,0.4952156451914583,0.4276354839151092
Deaths,Uruguay,Both,All ages,Cardiovascular diseases,Percent,2000,0.3520372021948138,0.3661344882124053,0.3267390484741728
Deaths,Turkmenistan,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.02444658665366707,0.025490852559998445,0.0233988793691985
Deaths,Zimbabwe,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.04837205551499972,0.05661445117223137,0.04149082662310018
Deaths,Zimbabwe,Both,All ages,Substance use disorders,Percent,2005,0.0005746148605098155,0.0007319292632336767,0.00044454582425973395
Deaths,Zimbabwe,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.021792109442885774,0.02681890397534529,0.01781287691966267
Deaths,Iceland,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.02307249257336501,0.024108312546771607,0.022002912354652623
Deaths,Cambodia,Both,All ages,Substance use disorders,Percent,2005,0.0012595767384050644,0.001537784733839709,0.0009667051759082759
Deaths,Cambodia,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.035440592047508115,0.03981749717593263,0.03180864997568116
Deaths,Nigeria,Both,All ages,Substance use disorders,Percent,2005,0.0006071472380003091,0.0007964451458411349,0.0004620387073559195
Deaths,Nigeria,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.018968730637179326,0.022412986304988287,0.01594400958760327
Deaths,Tajikistan,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.07246266784180007,0.08164503796928564,0.06303787230178833
Deaths,Bermuda,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.004782625057183397,0.0058730655665029914,0.0038278053467211077
Deaths,Nepal,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.020546680673110215,0.023180682994290318,0.016814209698635927
Deaths,Eswatini,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.04624474709952456,0.05874280812151802,0.03491528943524225
Deaths,United States Virgin Islands,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.015443467386624412,0.018229776542516177,0.012790959778014557
Deaths,United States Virgin Islands,Both,All ages,Substance use disorders,Percent,2000,0.014407001592754314,0.01628156137812478,0.012592287246959535
Deaths,United States Virgin Islands,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.08844107567925204,0.09339961501393701,0.08323110481255507
Deaths,Oman,Both,All ages,Self-harm and interpersonal violence,Percent,2005,0.009771224646162797,0.012252959718381438,0.00865283194237685
Deaths,Haiti,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.06903566309837142,0.07995995837105382,0.05874830057078794
Deaths,Tunisia,Both,All ages,Chronic respiratory diseases,Percent,2000,0.03765656477248217,0.04614691546394141,0.03178605568116535
Deaths,Pakistan,Both,All ages,Maternal and neonatal disorders,Percent,2005,0.2012951862812615,0.22163570086596032,0.18037846880691116
Deaths,Pakistan,Both,All ages,Substance use disorders,Percent,2005,0.0014784599755297025,0.001805788293733631,0.0009287998286334276
Deaths,Pakistan,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.03915462461487271,0.04540656224960975,0.03212870395442921
Deaths,Morocco,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.01634137477972492,0.021927328077576223,0.011346502021140775
Deaths,Tajikistan,Both,All ages,Substance use disorders,Percent,2005,0.004817233236529748,0.0053059880719406784,0.004102296251075222
Deaths,Tajikistan,Both,All ages,Diabetes and kidney diseases,Percent,2005,0.020397993474754055,0.021721053111526372,0.019130757519715248
Deaths,Cook Islands,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.021682977654272004,0.024911772021659572,0.019045063854534427
Deaths,Viet Nam,Both,All ages,Cardiovascular diseases,Percent,2000,0.34136034570383417,0.375184695367368,0.3134804643244185
Deaths,Mali,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.020771983567252832,0.023143699318005476,0.018506426216835892
Deaths,Chile,Both,All ages,Cardiovascular diseases,Percent,2000,0.2769629365032005,0.2877839483816206,0.25816591723052434
Deaths,Kazakhstan,Both,All ages,Cardiovascular diseases,Percent,2000,0.4996257733732083,0.5091992053724421,0.48335662158186143
Deaths,Kazakhstan,Both,All ages,Chronic respiratory diseases,Percent,2000,0.04334798582171912,0.04722687468713107,0.04059688682222126
Deaths,Trinidad and Tobago,Both,All ages,Chronic respiratory diseases,Percent,2005,0.021073389321664568,0.025743560735465902,0.019260460944192877
Deaths,Haiti,Both,All ages,Substance use disorders,Percent,2000,0.002789110110205931,0.003587584246838871,0.0018269594372779165
Deaths,Haiti,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.04683567534953759,0.058660522172245065,0.03824410745800066
Deaths,Mauritania,Both,All ages,Substance use disorders,Percent,2000,0.0007234767060884196,0.001023063573657878,0.000538239768943773
Deaths,Mauritania,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03858264501647855,0.04439961225553296,0.032211580827941934
Deaths,Zimbabwe,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.014575054534294208,0.019156782096314898,0.010641970742057442
Deaths,Viet Nam,Both,All ages,Chronic respiratory diseases,Percent,2000,0.06360259944374824,0.07690149387017445,0.02526138715022029
Deaths,Uruguay,Both,All ages,Chronic respiratory diseases,Percent,2000,0.058059600531548586,0.06370113475432636,0.05301639413046043
Deaths,Mauritius,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.027282856009037074,0.029835029061255017,0.024922996488975044
Deaths,Iraq,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.025520856358292637,0.03092701955286907,0.022428235914786758
Deaths,New Zealand,Both,All ages,Self-harm and interpersonal violence,Percent,2000,0.021955849487276108,0.022525273404513636,0.02138825336605725
Deaths,Uzbekistan,Both,All ages,Cardiovascular diseases,Percent,2000,0.4786069104226574,0.49159741560571074,0.46274085153957767
Deaths,Honduras,Both,All ages,Maternal and neonatal disorders,Percent,2000,0.09123956015527783,0.10876903567412906,0.07572180282810065
Deaths,Greenland,Both,All ages,Chronic respiratory diseases,Percent,2000,0.059904872337552637,0.0654138256773032,0.04823552902732968
