measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.1338440592224784,0.1416107122102243,0.1261514878868358
5,Prevalence,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.15214616039467,0.16275823380867,0.14279403338818406
5,Prevalence,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.08043431248813783,0.08428681491253989,0.07638460171251109
5,Prevalence,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.09352597741009985,0.09841087369042083,0.08896765774578635
5,Prevalence,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.10818870217983773,0.1140077314508543,0.1027575045504507
5,Prevalence,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.12459185987967562,0.1311166098133949,0.11826523041073286
5,Prevalence,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.1385438340185324,0.14650750517750097,0.13126435361924416
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.08003627945496897,0.08569080554697056,0.07435965613033406
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.09083604254888415,0.09730451158315973,0.08470179774215414
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.08894815290270665,0.0957211693267358,0.08245564366639753
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.1139256286891744,0.12301569824447989,0.10545842396774639
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.1440381542848058,0.15533798044226557,0.13401333001696253
5,Prevalence,161,Bangladesh,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.05811749000244332,0.06176497021626222,0.054517230303468285
5,Prevalence,161,Bangladesh,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.06601798476103612,0.0702144943838387,0.06217973890409856
5,Prevalence,161,Bangladesh,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.07480240151126037,0.07915950211809124,0.070840980997639
5,Prevalence,161,Bangladesh,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.08628629671318483,0.09070518161593581,0.0815885545679074
5,Prevalence,161,Bangladesh,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.09648181430934467,0.10157932772608058,0.09158502791984824
5,Prevalence,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.03577061740867887,0.038253995170257314,0.03343351878256566
5,Prevalence,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03621492776707689,0.038872199024920964,0.03399991100920809
5,Prevalence,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.030800150428000786,0.03320882465566241,0.028546391621370713
5,Prevalence,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.031818238798915446,0.034155745077953124,0.029733278677288956
5,Prevalence,131,Nicaragua,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.08970402989344546,0.09441269738029964,0.08519385677042311
5,Prevalence,131,Nicaragua,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.1010396187713443,0.10610487364490162,0.09594696330980491
5,Prevalence,131,Nicaragua,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.11501642221566954,0.12023103213443113,0.10978762565532911
5,Prevalence,131,Nicaragua,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.13009750031591522,0.13634929525375372,0.12374586359153351
5,Prevalence,131,Nicaragua,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.14366128789410476,0.15027944072680408,0.13714881987219107
5,Prevalence,125,Colombia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.032984132901959555,0.034914577957330266,0.03107251779635925
5,Prevalence,125,Colombia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.036118646545529584,0.03823435026032554,0.034145510922299505
5,Prevalence,125,Colombia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.04058827846919065,0.04300285514937922,0.03828932752034998
5,Prevalence,125,Colombia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.046128322222864594,0.04876823228115636,0.04370026762672283
5,Prevalence,125,Colombia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.05013432249896141,0.05296291497442014,0.04731035881909734
5,Prevalence,129,Honduras,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.030450073486190995,0.03329092883454866,0.027903978346513553
5,Prevalence,129,Honduras,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03226064966454615,0.03505750971428318,0.029684522644011797
5,Prevalence,129,Honduras,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03445042549739359,0.03735009410478495,0.03171921083032511
5,Prevalence,129,Honduras,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.0360602608080834,0.03896198831025017,0.03329363739284209
5,Prevalence,129,Honduras,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.037929984201627236,0.04114125674302421,0.03504380593918026
5,Prevalence,161,Bangladesh,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.03184294204180131,0.03396181378948747,0.029856635762783707
5,Prevalence,161,Bangladesh,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03522006958057743,0.03732747307319583,0.0331141462791353
5,Prevalence,161,Bangladesh,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.04078314439686173,0.04319515836072725,0.03846538431188042
5,Prevalence,161,Bangladesh,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.047278222451297376,0.04991400402851892,0.04484838898357358
5,Prevalence,161,Bangladesh,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.05327538309826635,0.05624030950961966,0.05034412029911546
5,Prevalence,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.04644078888227889,0.04876220353528225,0.044187899119866404
5,Prevalence,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.048547831539295545,0.050820035225975904,0.046403872008139196
5,Prevalence,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.05336311380281196,0.05608730046595029,0.05056024169322795
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.057475173790630024,0.061250028429748415,0.05355716482162278
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.06260012726018473,0.0661374360112987,0.05871369712272292
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.06919148321077885,0.07343935159981332,0.06491988208885364
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.07665403415301855,0.08084055284300184,0.07227783078441156
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.08361416754947601,0.08858753598112554,0.07848698028513333
5,Prevalence,122,Ecuador,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.0763563234307664,0.08008962638528144,0.07273959377971423
5,Prevalence,122,Ecuador,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.08860018779848955,0.0925491470731688,0.08447273607947615
5,Prevalence,122,Ecuador,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.09752965840577213,0.1020239302226823,0.09314114910214777
5,Prevalence,122,Ecuador,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.10748562165354081,0.1124871557320841,0.1026685281836079
5,Prevalence,122,Ecuador,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.11425626516635565,0.11942899414484395,0.10897849409351648
5,Prevalence,123,Peru,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.03297955455076246,0.03589250275176004,0.030260365240158113
5,Prevalence,123,Peru,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03546157387806923,0.03844214788151919,0.03275378727728171
5,Prevalence,123,Peru,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03855493379069336,0.041730157184013766,0.03559346262992109
5,Prevalence,123,Peru,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.04106031198610748,0.04416594831542522,0.03811391056124602
5,Prevalence,123,Peru,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.043367072191229754,0.046619618549223384,0.04019785725336838
5,Prevalence,113,Guyana,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.10235668258185018,0.10789993983858412,0.09703685341896826
5,Prevalence,113,Guyana,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.11538045220233063,0.12146378332667014,0.10973551829650698
5,Prevalence,113,Guyana,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.12774297827568712,0.13430387898387067,0.12130312080342665
5,Prevalence,113,Guyana,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.14362070475872543,0.15090249182943496,0.13616405519185287
5,Prevalence,113,Guyana,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.1526608965920609,0.16009270807502823,0.1453303641025805
5,Prevalence,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.03423503843055481,0.036407828409495226,0.03210216109938433
5,Prevalence,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03648138439936859,0.03889528771392018,0.034341975413476486
5,Prevalence,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.038034017572986516,0.04059291582772398,0.035707896338003205
5,Prevalence,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.037605261849829937,0.039870916617884576,0.03542938634081957
5,Prevalence,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.0387576522014195,0.041270901364714944,0.03629153069124235
5,Prevalence,98,Chile,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.04442729484060327,0.046757265207986475,0.041982320046907357
5,Prevalence,98,Chile,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.04761959838454113,0.05015561656944939,0.04526816065512882
5,Prevalence,98,Chile,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.052862604875665783,0.05581063538243914,0.050052258754074506
5,Prevalence,98,Chile,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.05831693905679748,0.06145154790179521,0.055157552558817984
5,Prevalence,98,Chile,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.06371961124800893,0.06719994141902041,0.06014004589455412
5,Prevalence,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.0363665380468522,0.043111169488536875,0.03352684251405038
5,Prevalence,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03718025744329273,0.04379599280584512,0.03455701729949355
5,Prevalence,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03853883006694296,0.04536315394103264,0.035610465261143566
5,Prevalence,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.03906357460398285,0.0415277534103158,0.03669798655459185
5,Prevalence,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.04129416654553296,0.044002397992032635,0.0387793265874839
5,Prevalence,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.061280495581688244,0.0649272130060087,0.0578146486313565
5,Prevalence,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.061067803240501414,0.06442885863050088,0.05772459662563248
5,Prevalence,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.06441407277720569,0.06835620116326002,0.06087427918038619
5,Prevalence,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.0695401142368149,0.07388663718404145,0.06566426642182553
5,Prevalence,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.07449254845495554,0.07937769643309718,0.06989028514537195
5,Prevalence,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.10683711742569349,0.11466226321353827,0.09997366228826689
5,Prevalence,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.12547697947533623,0.13566763388782443,0.11591598230825435
5,Prevalence,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.12911420589330477,0.14082262155709893,0.11818907884549837
5,Prevalence,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.13910824205357802,0.15077173226687013,0.1282861709756295
5,Prevalence,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.14504804991021455,0.15662872357073937,0.1347683740966795
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.09993530229118326,0.104837042126289,0.09462094873827274
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.1105354502711806,0.11607706271811359,0.10554775887858547
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.1269953525973304,0.13318065397620132,0.12095120095036611
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.1450842188640567,0.15182011021069114,0.13797829843245688
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.1673596759354103,0.1748698452928059,0.15948366189542357
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.031233426946565935,0.0335106230304217,0.02921970659990685
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03183694754584528,0.034020458823688045,0.02992017669995988
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.02855850139177001,0.03114838165868291,0.026506932029651313
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.03796410529384776,0.0404268902513777,0.03573437685492806
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.05069814617391415,0.05376871765270384,0.04782308959663198
5,Prevalence,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.05893040662533326,0.06223519915239523,0.05573583814893878
5,Prevalence,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.06224650588649439,0.06519155563079233,0.059423978288473484
5,Prevalence,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.06627269961533624,0.06981301382123219,0.06311898118626355
5,Prevalence,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.07132195906588322,0.07479127964933609,0.06836439618649538
5,Prevalence,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.0775446168670808,0.08147861871196578,0.07369465670239317
5,Prevalence,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.0659309909803633,0.06925073005870017,0.06269155377755277
5,Prevalence,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.07083212091126329,0.0741915750082836,0.06753278983009917
5,Prevalence,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.07815855278077366,0.08184329641191865,0.07450037567281484
5,Prevalence,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.08903726311564528,0.09335836055623097,0.0847484345419697
5,Prevalence,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.09853228667065404,0.10353909011837192,0.09369841447534182
5,Prevalence,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.04340565238563939,0.04557984768261406,0.04127180586934374
5,Prevalence,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.04565594728888699,0.04773188007773987,0.043733729556007475
5,Prevalence,143,Iraq,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.07677011518268709,0.08038179025053373,0.07312624434821599
5,Prevalence,143,Iraq,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.08599970531991871,0.09006926247577947,0.08213874072079289
5,Prevalence,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.09290268123608271,0.09851864895770569,0.08761748162223451
5,Prevalence,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.1029668272856128,0.10958093798827337,0.09719483157162828
5,Prevalence,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.12009122638035256,0.12800522893935212,0.11227587640242367
5,Prevalence,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.15063649995821318,0.16105743545677062,0.14130182121507848
5,Prevalence,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.1840273187822577,0.1966397926884999,0.17276413616286587
5,Prevalence,182,Malawi,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.05896827498354731,0.07484430976007195,0.04899926579270605
5,Prevalence,182,Malawi,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.0600257202080998,0.07538356851213884,0.0496228827611782
5,Prevalence,182,Malawi,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.06126256032098171,0.07669626008127507,0.050859689944155316
5,Prevalence,182,Malawi,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.06365968484476352,0.07970460220148691,0.05337355113051225
5,Prevalence,182,Malawi,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.06705897891694934,0.08493610144003505,0.055823581429482926
5,Prevalence,187,Somalia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03195050316704571,0.036192462715358184,0.02806534307556927
5,Prevalence,187,Somalia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.03235153456057227,0.03678849069616171,0.028535892767989315
5,Prevalence,187,Somalia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.03300625970312916,0.03764573189291584,0.02896244157501604
5,Prevalence,183,Mauritius,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.05643147670772397,0.05943251405550884,0.053456161082174145
5,Prevalence,183,Mauritius,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.06031989542889403,0.06354081225598071,0.05702714248878401
5,Prevalence,183,Mauritius,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.06541869360785577,0.06929722145142947,0.06156198413379481
5,Prevalence,183,Mauritius,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.07324468577599759,0.0773847656222562,0.06908040041992104
5,Prevalence,183,Mauritius,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.08128036602107505,0.08586331688306865,0.07676235353384799
5,Prevalence,165,Pakistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.06859440297007594,0.07283355595881799,0.06459069124434415
5,Prevalence,165,Pakistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.0717893605952753,0.07612810619970244,0.06773676154937239
5,Prevalence,165,Pakistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.0775658814014152,0.08214564003039815,0.07322475842320605
5,Prevalence,165,Pakistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.08383493814929381,0.08866120122664355,0.0791357204054923
5,Prevalence,165,Pakistan,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.08937715870497541,0.09496869389263903,0.08409701592282885
5,Prevalence,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.0685934949088446,0.07217732683202546,0.06493729784409655
5,Prevalence,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.07653037781646921,0.07990098264374494,0.07347327009854383
5,Prevalence,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.08354888509443617,0.08719770976821521,0.07955478931532065
5,Prevalence,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.07986370870756722,0.08349391750692986,0.07669213737831432
5,Prevalence,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.08516775337350374,0.08902794971914556,0.08121962051733164
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.036430364642075955,0.03841558690266923,0.03442402591154142
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.03713292575491718,0.0389168422302264,0.03535613905096194
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03958129968706102,0.04162505741458047,0.03738259921237227
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.040382698931189724,0.0425186201546972,0.03840154385835182
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.04645692496227351,0.0490015109626935,0.04388946759863716
5,Prevalence,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.07916936982096416,0.0833387646738356,0.07501931056405779
5,Prevalence,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.09168186709394777,0.09674344367681745,0.08723929620691018
5,Prevalence,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.1056919683847758,0.11117621061884658,0.10026253210980103
5,Prevalence,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.12262665687931418,0.12914223577573322,0.11641977600628228
5,Prevalence,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.13836645465575273,0.14576094676441598,0.13158383362791826
5,Prevalence,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.11277352367023567,0.11822724955256239,0.10754104308827311
5,Prevalence,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.13137730651993854,0.1376865097743723,0.12507195320284845
5,Prevalence,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.14905320197758767,0.15590743625256787,0.14239393675281384
5,Prevalence,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.15068269498366693,0.1575416012673491,0.1438270614210383
5,Prevalence,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.16267223617514406,0.17056343124685686,0.15496377117238408
5,Prevalence,126,Costa Rica,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.04307902097094079,0.0462729629424528,0.04017807098012332
5,Prevalence,126,Costa Rica,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.047037452893360324,0.050352541520207815,0.04377432438829927
5,Prevalence,126,Costa Rica,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.051530332096213646,0.05515235471928829,0.04818321244414323
5,Prevalence,126,Costa Rica,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.056425156436032936,0.060287558329771423,0.05294600677171985
5,Prevalence,126,Costa Rica,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.06076228533980967,0.06461571762176897,0.05724219394823639
5,Prevalence,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.054090621554843836,0.056801966767533,0.051196754845069636
5,Prevalence,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.05936002431655434,0.062121893431722856,0.056759150343176995
5,Prevalence,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.06557150252527674,0.06872427540800252,0.06226069104752248
5,Prevalence,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.07401859905579503,0.07732145836623894,0.07084968823903977
5,Prevalence,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.08160126614529398,0.08578894722931533,0.07767480518311065
5,Prevalence,176,Comoros,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2000,0.04836866724516322,0.051396500649349065,0.045486192610548155
5,Prevalence,176,Comoros,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2005,0.05261140463299894,0.05594721627633711,0.04934496217991193
5,Prevalence,176,Comoros,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2010,0.057223237650913306,0.060839976486908275,0.05377232676627315
5,Prevalence,176,Comoros,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2015,0.06207610341243608,0.06599534335814196,0.058447211263844855
5,Prevalence,176,Comoros,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.06679102383994066,0.07081488035057117,0.06291717985024906
5,Prevalence,170,Congo,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.03951685091589495,0.04401447685151527,0.03566155428491739
5,Prevalence,170,Congo,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.038167928359133727,0.042558514093173586,0.03430752271389764
5,Prevalence,170,Congo,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.0388105678735777,0.04327402937073218,0.03499377066810949
5,Prevalence,170,Congo,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.04035243146193264,0.04494179426597989,0.03628806889066788
5,Prevalence,170,Congo,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.04268862543611383,0.04749048252154291,0.03848502453859647
5,Prevalence,175,Burundi,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2000,0.036760891045341464,0.04120663590261641,0.032755663036791276
5,Prevalence,175,Burundi,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2005,0.035611599779685414,0.03991390502123782,0.03151247283190991
5,Prevalence,175,Burundi,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2010,0.03490759692018574,0.03936119499977285,0.030840331024530845
5,Prevalence,175,Burundi,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2015,0.03547324556200416,0.039970069801216965,0.03161701139404731
